Date,Year,DayofYear,Time,Latitude_DD,Longitude_DD,WaterTemp,Salinity,DO,DO %,AirTemp
10/4/10,2010,277,9:07,-9999,-9999,27.4,0.8,3.89,49.8,-9999
10/4/10,2010,277,9:10,25.376,-81.037,27.4,0.8,3.89,49.8,-9999
10/4/10,2010,277,11:03,-9999,-9999,26.4,0.2,3.36,41.3,-9999
10/4/10,2010,277,11:06,25.439,-80.93,26.4,0.2,3.36,41.3,-9999
10/4/10,2010,277,12:03,25.434,-80.952,26.6,0.2,2.98,36.5,-9999
10/4/10,2010,277,12:38,25.43,-80.956,26.7,0.2,3.23,38.7,-9999
10/4/10,2010,277,12:49,25.429,-80.952,26.7,0.2,3.23,28.7,-9999
10/4/10,2010,277,13:06,25.447,-80.95,25.9,0.2,3.4,42.2,-9999
10/4/10,2010,277,13:26,25.45,-80.947,25.9,0.2,3.4,42.2,-9999
10/4/10,2010,277,13:46,25.454,-80.959,27,0.4,3.53,44.5,-9999
10/4/10,2010,277,13:56,25.456,-80.959,27,0.4,3.53,44.5,-9999
10/4/10,2010,277,14:10,25.414,-80.976,27.6,0.3,5.21,66.2,-9999
10/4/10,2010,277,14:30,25.417,-80.99,27.6,0.3,5.21,66.2,-9999
10/4/10,2010,277,14:47,25.422,-80.987,27.6,0.3,5.21,66.2,-9999
10/4/10,2010,277,15:00,25.419,-81.001,27.7,0.6,3.97,50.6,-9999
10/4/10,2010,277,15:15,25.429,-81.001,27.3,1,3.23,40.5,-9999
10/4/10,2010,277,15:25,25.429,-81.004,27.3,1,3.23,40.5,-9999
10/4/10,2010,277,15:40,25.418,-81.013,28.1,0.5,4.69,60.2,-9999
10/27/10,2010,300,8:56,25.345,-81.125,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,8:59,25.348,-81.122,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:01,25.352,-81.12,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:03,25.354,-81.115,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:05,25.355,-81.111,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:08,25.356,-81.107,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:10,25.354,-81.104,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:13,25.351,-81.1,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:15,25.349,-81.097,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:18,25.346,-81.099,26.8,25.7,3.93,57,-9999
10/27/10,2010,300,9:37,25.349,-81.104,27,24.3,4.24,60.3,-9999
10/27/10,2010,300,10:56,25.345,-81.125,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:00,25.348,-81.122,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:05,25.352,-81.12,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:09,25.354,-81.115,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:11,25.355,-81.111,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:15,25.356,-81.107,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:19,25.354,-81.104,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:23,25.351,-81.1,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:26,25.349,-81.097,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:31,25.346,-81.099,27.2,24,3.96,56.7,-9999
10/27/10,2010,300,11:45,25.346,-81.093,27.6,21.6,4.56,66.5,-9999
10/27/10,2010,300,13:15,25.345,-81.125,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:18,25.348,-81.122,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:22,25.352,-81.12,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:25,25.354,-81.115,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:29,25.355,-81.111,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:33,25.356,-81.107,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:37,25.354,-81.104,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:40,25.351,-81.1,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:44,25.349,-81.097,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,13:48,25.346,-81.099,27.8,21.5,4.39,63.5,-9999
10/27/10,2010,300,14:05,25.344,-81.111,28.3,20.5,4.69,66.4,-9999
10/27/10,2010,300,15:27,25.343,-81.104,28.4,21,4.73,68.6,-9999
10/27/10,2010,300,19:31,25.371,-81.045,28.1,11.9,-9999,-9999,-9999
10/27/10,2010,300,21:35,25.373,-81.04,27.7,10.9,-9999,-9999,-9999
10/27/10,2010,300,23:53,25.379,-81.031,27.6,3.2,-9999,-9999,-9999
10/28/10,2010,301,7:44,25.429,-80.979,27.4,0.6,4.11,52,-9999
10/28/10,2010,301,8:02,25.433,-80.962,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:07,25.432,-80.966,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:09,25.429,-80.97,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:12,25.428,-80.975,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:14,25.424,-80.979,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:16,25.421,-80.984,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:18,25.419,-80.989,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:20,25.418,-80.995,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:22,25.417,-81.001,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,8:24,25.415,-81.006,27.5,1,5.27,66.7,-9999
10/28/10,2010,301,9:21,25.411,-80.973,27.8,0.6,5.4,69.2,-9999
10/28/10,2010,301,9:38,25.433,-80.962,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,9:41,25.432,-80.966,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,9:44,25.429,-80.97,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,9:47,25.428,-80.975,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,9:51,25.424,-80.979,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,9:53,25.421,-80.984,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,9:57,25.419,-80.989,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,10:01,25.418,-80.995,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,10:04,25.417,-81.001,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,10:07,25.415,-81.006,27.6,0.9,5.09,65,-9999
10/28/10,2010,301,11:01,25.429,-80.965,27.4,0.4,3.48,43.5,-9999
10/28/10,2010,301,11:42,25.433,-80.962,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,11:46,25.432,-80.966,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,11:50,25.429,-80.97,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,11:52,25.428,-80.975,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,11:56,25.424,-80.979,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,11:59,25.421,-80.984,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,12:02,25.419,-80.989,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,12:06,25.418,-80.995,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,12:09,25.417,-81.001,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,12:13,25.415,-81.006,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,12:41,25.412,-80.98,28.4,0.6,5.43,68.8,-9999
10/28/10,2010,301,14:48,25.391,-81.012,28.5,1.4,4.33,56.8,-9999
10/28/10,2010,301,14:58,25.387,-81.014,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:00,25.385,-81.019,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:01,25.424,-80.979,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:02,25.383,-81.022,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:04,25.381,-81.027,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:05,25.421,-80.984,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:05,25.379,-81.03,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:07,25.376,-81.035,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:09,25.374,-81.039,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:11,25.372,-81.043,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:13,25.37,-81.046,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:14,25.368,-81.051,28.5,1.5,4.4,59,-9999
10/28/10,2010,301,15:21,25.419,-80.989,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:25,25.418,-80.995,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:30,25.417,-81.001,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:33,25.415,-81.006,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:36,25.387,-81.014,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:39,25.385,-81.019,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:42,25.383,-81.022,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,15:46,25.381,-81.027,23.3,26.8,5.37,73.1,-9999
10/28/10,2010,301,16:20,25.374,-81.046,28.1,3.2,3.63,49.7,-9999
10/28/10,2010,301,16:39,25.387,-81.014,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:40,25.385,-81.019,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:43,25.383,-81.022,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:45,25.381,-81.027,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:48,25.379,-81.03,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:50,25.376,-81.035,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:54,25.374,-81.039,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,16:57,25.372,-81.043,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,17:02,25.37,-81.046,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,17:05,25.368,-81.051,28.6,1.4,4.3,58.7,-9999
10/28/10,2010,301,22:06,25.392,-80.998,27,0.4,-9999,-9999,24
11/18/10,2010,322,8:29,25.452,-80.883,23.1,0.2,3.84,44.4,-9999
11/18/10,2010,322,10:01,25.448,-80.892,23.2,0.2,3.95,46,-9999
11/18/10,2010,322,11:43,25.442,-80.904,23.5,0.2,4.15,48.5,-9999
11/18/10,2010,322,13:14,25.445,-80.906,23.7,0.2,4.36,51.2,-9999
11/18/10,2010,322,14:47,25.434,-80.947,23,0.4,3.88,45.1,-9999
11/18/10,2010,322,16:15,25.409,-80.967,24,4.8,5.15,62.3,-9999
11/19/10,2010,323,1:10,25.432,-81.081,23,22,-9999,-9999,-9999
11/19/10,2010,323,7:09,25.344,-81.129,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:11,25.343,-81.125,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:14,25.341,-81.122,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:17,25.339,-81.118,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:20,25.337,-81.115,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:22,25.338,-81.111,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:24,25.342,-81.113,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:26,25.344,-81.109,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:28,25.344,-81.105,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,7:30,25.342,-81.102,23.1,23.5,4.55,60,-9999
11/19/10,2010,323,8:50,25.346,-81.097,22.9,22.4,4.94,65.1,-9999
11/19/10,2010,323,9:07,25.344,-81.129,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,9:11,25.343,-81.125,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,9:16,25.341,-81.122,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,9:30,25.339,-81.118,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,9:34,25.337,-81.115,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,9:38,25.338,-81.111,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,9:42,25.342,-81.113,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,10:05,25.344,-81.109,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,10:07,25.344,-81.105,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,10:11,25.342,-81.102,23.1,24,4.59,60.7,-9999
11/19/10,2010,323,10:49,25.349,-81.106,23.1,23.6,5.13,68,-9999
11/19/10,2010,323,11:34,25.344,-81.129,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:38,25.343,-81.125,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:40,25.341,-81.122,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:43,25.339,-81.118,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:47,25.337,-81.115,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:50,25.338,-81.111,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:54,25.342,-81.113,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:57,25.344,-81.109,22.9,27,4.75,65,-9999
11/19/10,2010,323,11:59,25.344,-81.105,22.9,27,4.75,65,-9999
11/19/10,2010,323,12:03,25.342,-81.102,22.9,27,4.75,65,-9999
11/19/10,2010,323,12:36,25.349,-81.109,23.2,25.7,5.33,71.8,-9999
11/19/10,2010,323,13:34,25.344,-81.129,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,13:34,25.337,-81.115,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,13:36,25.343,-81.125,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,13:39,25.341,-81.122,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,13:41,25.339,-81.118,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,13:48,25.338,-81.111,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,13:51,25.342,-81.113,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,14:05,25.344,-81.109,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,14:07,25.344,-81.105,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,14:11,25.342,-81.102,23.4,26.9,5,74.2,-9999
11/19/10,2010,323,16:12,25.414,-80.974,23.4,2,6.44,76.1,-9999
11/19/10,2010,323,20:35,25.427,-81.047,23,3.4,-9999,-9999,-9999
11/20/10,2010,324,6:39,25.417,-81.002,22.2,2,5.79,66.7,-9999
11/20/10,2010,324,8:31,25.416,-81,22.2,1.8,5.96,68.4,-9999
11/20/10,2010,324,10:07,25.388,-81.013,22.6,2.5,5.41,62.9,-9999
11/20/10,2010,324,10:30,25.386,-81.017,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:33,25.384,-81.021,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:36,25.382,-81.025,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:39,25.38,-81.029,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:41,25.378,-81.032,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:43,25.376,-81.036,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:46,25.374,-81.04,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:49,25.372,-81.043,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:52,25.37,-81.046,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,10:55,25.367,-81.052,23.1,8.1,4.58,55.5,-9999
11/20/10,2010,324,12:03,25.374,-81.045,23,9,4.12,50.3,-9999
11/20/10,2010,324,12:33,25.386,-81.017,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:36,25.384,-81.021,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:40,25.382,-81.025,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:43,25.38,-81.029,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:45,25.378,-81.032,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:49,25.376,-81.036,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:53,25.374,-81.04,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,12:56,25.372,-81.043,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,13:00,25.37,-81.046,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,13:03,25.367,-81.052,23.2,10.9,4.59,56,-9999
11/20/10,2010,324,13:42,25.366,-81.057,23.2,18.6,4.51,58.3,-9999
12/3/10,2010,337,0:26,-9999,-9999,20.6,2.4,3.61,40.4,-9999
12/3/10,2010,337,9:55,-9999,-9999,20.9,18.9,5.49,67.7,-9999
12/3/10,2010,337,10:00,25.36,-81.099,20.9,18.9,5.49,67.7,-9999
12/3/10,2010,337,10:55,-9999,-9999,20.9,4.7,4.16,47.4,-9999
12/3/10,2010,337,10:57,25.377,-81.035,20.9,4.7,4.16,47.4,-9999
12/3/10,2010,337,11:50,25.384,-81.021,20.9,2.5,4.46,50.4,-9999
12/3/10,2010,337,12:12,-9999,-9999,21,1.7,4.9,57.2,-9999
12/3/10,2010,337,12:15,50.103,-81.002,21,1.7,4.9,57.2,-9999
12/3/10,2010,337,13:17,-9999,-9999,18.9,0.4,5.46,60.1,-9999
12/3/10,2010,337,13:20,51.437,-80.925,18.9,0.4,5.46,60.1,-9999
12/3/10,2010,337,14:58,25.404,-80.968,20.4,1.7,5.48,65.6,-9999
12/3/10,2010,337,15:19,25.394,-81.001,21.1,3.8,4.4,52.8,-9999
12/3/10,2010,337,15:52,25.398,-81.028,20.6,7.7,1.81,21.1,-9999
12/3/10,2010,337,16:24,-9999,-9999,21.5,18.1,5.02,63.6,-9999
12/3/10,2010,337,16:26,25.361,-81.094,21.5,18.1,5.02,63.6,-9999
12/3/10,2010,337,17:28,-9999,-9999,20.8,1.5,5.44,61.2,-9999
12/3/10,2010,337,17:30,25.415,-81.003,20.8,1.5,5.44,61.2,-9999
12/3/10,2010,337,18:32,-9999,-9999,19,0.4,4.74,51.1,-9999
12/3/10,2010,337,18:34,25.439,-80.935,19,0.4,4.74,51.1,-9999
12/3/10,2010,337,22:17,-9999,-9999,20.8,20.8,5.44,68,-9999
12/3/10,2010,337,22:20,25.362,-81.092,20.8,20.8,5.44,68,-9999
12/3/10,2010,337,23:26,-9999,-9999,21.2,9.9,4.09,48.6,-9999
12/3/10,2010,337,23:28,25.38,-81.027,21.2,9.9,4.09,48.6,-9999
12/4/10,2010,338,0:28,25.418,-81.002,20.6,2.4,3.61,40.4,-9999
12/4/10,2010,338,10:40,-9999,-9999,20,18.3,5.1,62,-9999
12/4/10,2010,338,10:45,25.362,-81.092,20,18.3,5.1,62,-9999
12/4/10,2010,338,11:36,-9999,-9999,20.3,5.4,3.96,44.9,-9999
12/4/10,2010,338,11:38,25.001,-81.038,20.3,5.4,3.96,44.9,-9999
12/4/10,2010,338,12:40,25.414,-80.99,20.1,1.2,6.22,68.7,-9999
12/4/10,2010,338,13:37,25.441,-80.926,18.1,0.4,5.06,53.2,-9999
12/4/10,2010,338,14:30,25.434,-80.95,19.2,0.7,3.16,33.9,-9999
12/4/10,2010,338,14:49,25.43,-80.956,20.8,0.7,2.9,30.8,-9999
12/4/10,2010,338,15:08,25.45,-80.947,18.5,1,3.56,38.3,-9999
12/4/10,2010,338,15:51,25.364,-81.085,20.4,19.9,6,74.4,-9999
12/4/10,2010,338,16:56,25.417,-80.989,20.5,1.6,5.62,62.7,-9999
12/4/10,2010,338,17:46,25.439,-80.93,18.1,0.5,4.49,47.5,-9999
12/4/10,2010,338,20:59,25.364,-81.089,20.5,17.8,4.76,58,-9999
12/4/10,2010,338,21:47,25.381,-81.025,20.6,6.9,4.03,46.2,-9999
12/4/10,2010,338,22:36,25.417,-81.004,19.8,2,4.11,46.3,-9999
12/5/10,2010,339,10:19,25.416,-80.957,18.1,0.6,2.51,26.2,-9999
12/5/10,2010,339,10:32,25.416,-80.958,18.1,0.6,2.51,26.2,-9999
12/5/10,2010,339,11:00,25.408,-80.967,19.7,1.2,5.89,64.9,-9999
12/5/10,2010,339,11:20,25.414,-80.976,19.5,1.2,5.74,63.4,-9999
12/5/10,2010,339,11:33,25.422,-80.987,19.6,1.2,5.69,63.1,-9999
12/5/10,2010,339,11:45,25.419,-81.001,20.3,1.8,5.23,58.5,-9999
12/5/10,2010,339,12:00,25.429,-81.004,19.7,2.7,3.46,37.8,-9999
12/5/10,2010,339,13:00,25.431,-81.089,19.1,14.9,4.82,56.6,-9999
12/5/10,2010,339,13:22,25.431,-81.084,19.1,14.9,4.82,56.6,-9999
12/5/10,2010,339,14:25,25.411,-81.008,20.6,0.1,4.5,49.8,-9999
12/16/10,2010,350,8:26,25.433,-80.962,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:29,25.432,-80.965,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:32,25.43,-80.968,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:34,25.429,-80.971,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:36,25.427,-80.975,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:38,25.425,-80.978,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:41,25.423,-80.981,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:44,25.422,-80.985,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:46,25.42,-80.988,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,8:48,25.418,-80.991,12.7,0.8,3.85,36,-9999
12/16/10,2010,350,9:07,25.418,-80.996,13.6,2.2,6.75,65.3,-9999
12/16/10,2010,350,10:31,25.43,-80.978,13.5,1.7,6.71,64.7,-9999
12/16/10,2010,350,10:54,25.433,-80.962,13,0.9,4.85,46,-9999
12/16/10,2010,350,10:56,25.432,-80.965,13,0.9,4.85,46,-9999
12/16/10,2010,350,10:59,25.43,-80.968,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:02,25.429,-80.971,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:05,25.427,-80.975,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:09,25.425,-80.978,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:13,25.423,-80.981,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:17,25.422,-80.985,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:21,25.42,-80.988,13,0.9,4.85,46,-9999
12/16/10,2010,350,11:27,25.418,-80.991,13,0.9,4.85,46,-9999
12/16/10,2010,350,12:00,25.44,-80.962,13.4,1.9,5.77,55.5,-9999
12/16/10,2010,350,13:22,25.44,-80.956,14.1,0.9,5.05,49.5,-9999
12/16/10,2010,350,13:39,25.433,-80.962,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,13:42,25.432,-80.965,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,13:46,25.43,-80.968,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,13:48,25.429,-80.971,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,13:52,25.427,-80.975,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,13:56,25.425,-80.978,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,14:00,25.423,-80.981,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,14:03,25.422,-80.985,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,14:07,25.42,-80.988,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,14:10,25.418,-80.991,14.9,1.3,5.78,57.4,-9999
12/16/10,2010,350,14:43,25.444,-80.953,14.1,1.2,4.89,47.7,-9999
1/21/11,2011,21,9:38,25.359,-81.109,20.7,23.9,4.58,59,-9999
1/21/11,2011,21,9:50,25.352,-81.116,20.5,27.1,5.82,73.5,-9999
1/21/11,2011,21,11:13,25.373,-81.039,21.8,10,4.05,48.8,-9999
1/21/11,2011,21,11:37,25.373,-81.042,21.8,10.1,4.2,50.1,-9999
1/21/11,2011,21,11:57,25.379,-81.031,22.1,7,4.25,51,-9999
1/21/11,2011,21,12:11,25.379,-81.03,22.4,7,4.25,51,-9999
1/21/11,2011,21,13:20,25.386,-81.016,22.5,6.2,4.31,51.5,-9999
1/21/11,2011,21,14:05,25.416,-80.986,23.3,3.5,5.76,69.7,-9999
1/21/11,2011,21,14:15,25.417,-80.99,23.3,3.5,5.7,69.2,-9999
1/21/11,2011,21,14:49,25.417,-81.006,22.5,5.4,4.35,52.1,-9999
1/21/11,2011,21,15:08,25.418,-81.013,22.5,5.4,4.23,50.8,-9999
1/21/11,2011,21,19:58,25.363,-81.091,21.5,25.3,4.78,62.8,-9999
1/21/11,2011,21,20:45,25.375,-81.036,21.6,18.5,3.87,49,-9999
1/21/11,2011,21,21:33,25.415,-81.002,22.4,5.3,4.71,56.1,-9999
1/21/11,2011,21,22:17,25.44,-80.94,22.6,0.5,3.64,42.3,-9999
1/22/11,2011,22,9:55,25.456,-80.959,21.8,2.3,4.42,50.8,-9999
1/22/11,2011,22,10:15,25.454,-80.959,21.8,2.3,4.42,50.8,-9999
1/22/11,2011,22,10:33,25.434,-80.952,21.9,1.2,4.08,46.9,-9999
1/22/11,2011,22,10:43,25.434,-80.95,21.9,1.2,4.08,46.9,-9999
1/22/11,2011,22,10:55,25.447,-80.95,21.5,1.3,3.75,42.2,-9999
1/22/11,2011,22,11:25,25.438,-80.934,21.5,0.6,3.44,39.9,-9999
1/22/11,2011,22,11:31,25.441,-80.926,21.5,0.6,3.44,39.8,-9999
1/22/11,2011,22,11:53,25.439,-80.931,21.3,0.6,3.44,39.9,-9999
1/22/11,2011,22,12:23,25.454,-80.88,21.8,0.3,3.84,43.9,-9999
1/22/11,2011,22,12:38,25.457,-80.877,21.8,0.3,3.84,43.9,-9999
1/22/11,2011,22,12:54,25.439,-80.907,22.3,0.3,4.35,50.8,-9999
1/22/11,2011,22,13:57,25.428,-80.919,22.1,0.4,2.99,34.4,-9999
1/22/11,2011,22,14:10,25.428,-80.915,22.1,0.4,2.99,34.4,-9999
1/22/11,2011,22,14:38,25.416,-80.957,22.2,0.6,2.58,29.1,-9999
1/22/11,2011,22,15:00,25.419,-80.997,22.1,4.9,4.31,50.5,-9999
1/22/11,2011,22,16:01,25.429,-81.156,20.9,27,5.64,74.6,-9999
1/22/11,2011,22,16:45,25.41,-81.149,20.9,27,5.64,74.6,-9999
2/5/11,2011,36,8:16,25.369,-81.049,22.7,18.4,4.35,53.2,-9999
2/5/11,2011,36,8:35,25.384,-81.019,22.7,10.1,4.35,53.2,-9999
2/5/11,2011,36,8:49,25.387,-81.014,22.8,10,3.81,46.6,-9999
2/5/11,2011,36,10:31,25.382,-81.025,23.3,5.4,4.14,49.9,-9999
2/5/11,2011,36,10:53,25.369,-81.049,22.9,15,3.9,49,-9999
2/5/11,2011,36,11:35,25.384,-81.019,22.9,3.5,3.9,49,-9999
2/5/11,2011,36,12:07,25.371,-81.045,23.7,11.1,4.11,51.4,-9999
2/5/11,2011,36,13:54,25.369,-81.049,23.6,20.5,4.92,64.2,-9999
2/5/11,2011,36,14:24,25.387,-81.015,23.7,7.5,3.9,48.1,-9999
2/5/11,2011,36,14:40,25.384,-81.019,23.6,9.9,4.92,64.2,-9999
